"","beta_hat_1","seb1","beta_hat_2","seb2","p_value"
"566564",0.0167239760362341,0.0104681346273359,0.00433197584651215,0.0104681346273359,0.110130236170984
"112153",-0.00359213712026767,0.00716526456168009,0.000657575599931691,0.00716526456168009,0.61614134670242
"471077",-0.0017578038381183,0.00880565482868965,6.31409894336207e-05,0.00880565482868965,0.84177609533442
"479649",0.00351750546322881,0.00864834990295583,0.00265309792477937,0.00864834990295583,0.684209522470176
"132014",-0.0133077100749193,0.00837181238221026,0.0136588990846313,0.00837181238221026,0.111928307939665
"403097",0.00707124956049816,0.01379263576124,-0.0215126632735024,0.01379263576124,0.608173099448336
"64202",-0.00456554647565049,0.00725240667622842,-0.0125237463589575,0.00725240667622842,0.529007648379402
"58344",-0.000976429612211706,0.0154348726628258,-0.00666755094279849,0.0154348726628258,0.949558457814835
"159754",-0.00441198039647353,0.0092681354540188,0.00146237181429226,0.0092681354540188,0.634047634091694
"169361",0.00723615575587826,0.00708409004722802,0.00634296010441893,0.00708409004722802,0.307033801146015
"387400",0.00722287188927022,0.00708010340017146,-0.00102768216391841,0.00708010340017146,0.307650334069662
"28721",0.00908640738621434,0.00765764088492404,0.0108880084450691,0.00765764088492404,0.235393129473279
"154713",-0.00938595892825042,0.00960486275561587,0.000214813265550468,0.00960486275561587,0.328465662369932
"516621",-3.38366708712477e-05,0.0154348726628258,-0.0221046611212347,0.0154348726628258,0.998250861134883
"257509",-0.00464145563863673,0.01379263576124,0.010879313784533,0.01379263576124,0.736481076264074
"275866",0.00895057835004867,0.0106445459452953,0.00483943304920617,0.0106445459452953,0.400426082671929
"150019",0.00709283115565547,0.00948683298050514,-0.00558665053596042,0.00948683298050514,0.45467126700163
"120198",0.00347524594514189,0.00948683298050514,0.00971938599723345,0.00948683298050514,0.714124004027695
"209717",-0.00556002983832442,0.00730791511754897,0.0119422768208353,0.00730791511754897,0.446762800095216
"524141",-0.0118893693189349,0.00906998140567803,0.0033114090359095,0.00906998140567803,0.189909035070259
"127631",0.00553114212970016,0.00850420064270761,-0.00764539159312292,0.00850420064270761,0.51543311554942
"229328",-0.0107107867400156,0.0161451198080727,-0.0132385510084131,0.0161451198080727,0.507069874603333
"139763",0.006971753112825,0.00798542915094665,-0.00397543680291444,0.00798542915094665,0.382630761291752
"482743",-0.0012098080630054,0.00906998140567804,0.00648324826707266,0.00906998140567804,0.893888158421911
"27308",0.000974996286439758,0.0075907211527659,0.0014510793307282,0.0075907211527659,0.897796184457953
"242826",-1.58856409296513e-05,0.00752900694868281,0.0104821257879367,0.00752900694868281,0.998316524567144
"557694",-0.00512873603771119,0.00864834990295583,-0.00034660908256567,0.00864834990295583,0.553160681058089
"343995",-0.00200412655160774,0.0106445459452953,0.00979571399131404,0.0106445459452953,0.850659265753207
"11895",-0.0102997458812215,0.00803418998036979,0.00263725935163318,0.00803418998036979,0.199846386999387
"501496",0.0012648396017744,0.00803418998036979,0.0144581913151686,0.00803418998036979,0.874904296983844
"296896",0.00610624089638607,0.00888974556426603,0.00605908997528395,0.00888974556426603,0.492154631935317
"13766",-0.001781714573068,0.00708409004722802,-0.00659797047269588,0.00708409004722802,0.801420368060165
"489059",0.00123150090401138,0.00769316466798259,0.00159497296414161,0.00769316466798259,0.872820195292447
"76941",-0.00408240196664181,0.00837181238221026,0.00268597954855953,0.00837181238221026,0.625807279814997
"525365",0.00184152520325067,0.0075,0.00546470503149987,0.0075,0.806040900026624
"567",-0.00976342510710166,0.00780860065062497,-0.00255267875142157,0.00780860065062497,0.211174466594373
"311198",0.000155330144005137,0.00752900694868281,0.0236354533151063,0.00752900694868281,0.983540095888175
"90756",-0.00690369727767795,0.00762350865746701,0.00564375134599498,0.00762350865746701,0.365158177265316
"346075",-0.00964310833318064,0.00707142857142857,0.00745478245150582,0.00707142857142857,0.172670856338675
"350146",0.00537770162427194,0.00798542915094665,-0.00965825126826601,0.00798542915094665,0.500667868767211
"348815",0.000929069098606984,0.0075907211527659,-0.00890594608035213,0.0075907211527659,0.902585907803861
"369265",0.00358309827432445,0.00710046946804693,0.00178475547150491,0.00710046946804693,0.613819885799016
"484934",-0.00626938825393421,0.00808493329957542,-0.000432685040398489,0.00808493329957542,0.438079153190884
"338900",0.00381277550945124,0.0103024439273986,-0.00350570582451062,0.0103024439273986,0.711319480107522
"452402",0.0105563051484899,0.0108327807109271,-0.0002944749600428,0.0108327807109271,0.329819318475907
"39959",0.00415981016112455,0.00808493329957542,0.00293899851035687,0.00808493329957542,0.60689277948618
"66595",0.00852030879331177,0.00864834990295583,0.0125165577526965,0.00864834990295583,0.324528426160013
"242208",-5.61089310096717e-05,0.00716526456168009,-0.00153846822181109,0.00716526456168009,0.993752081048256
"334150",-0.000493506613677579,0.00755923436954639,-0.00731887154960786,0.00755923436954639,0.947946874703295
"206084",0.0104905240921231,0.00916666666666667,0.00992693063601975,0.00916666666666667,0.252449161998795
"415585",-0.000871796358305875,0.00708881023281178,0.00514579092876199,0.00708881023281178,0.90212131835687
"437589",-0.00270715357009907,0.00725240667622842,-0.00472606632108555,0.00725240667622842,0.708942604352124
"14106",-0.00711432311967995,0.00785022331123245,0.0148378134324504,0.00785022331123245,0.364799617533193
"168280",-0.00534724909046077,0.00825,-0.00771306980948894,0.00825,0.516887028860225
"266095",0.00767222442138686,0.0104681346273359,-0.000261166552706845,0.0104681346273359,0.463611932597495
"276430",-0.00459565296855334,0.00708010340017146,0.00301121989490156,0.00708010340017146,0.516277589482324
"304466",0.0108064545229546,0.00803418998036979,0.00554935673839018,0.00803418998036979,0.178606383829913
"485227",0.00638215560705639,0.0103024439273986,-0.00636059661948016,0.0103024439273986,0.535600344110769
"263613",-0.00899239210606975,0.00825,-0.0037926199147188,0.00825,0.275718905007158
"175358",-0.0026657678782535,0.0092681354540188,-0.00344876244159504,0.0092681354540188,0.773632119393991
"281202",0.00308055056972116,0.0104681346273359,0.00137665542509832,0.0104681346273359,0.768544836408175
"529764",0.00179900282561803,0.01379263576124,0.0166079034675228,0.01379263576124,0.896224549658187
"31054",0.00850827057911767,0.00776858965460751,0.000143851347002886,0.00776858965460751,0.273422756712999
"404855",0.00659555438557201,0.00793856620135735,0.00344640360266842,0.00793856620135735,0.406072844700286
"235353",-0.00107801074007883,0.00986063602700875,0.00375500914952509,0.00986063602700875,0.912944983218662
"177385",-0.00784606777555276,0.00780860065062497,0.00274268041069015,0.00780860065062497,0.314994037141009
"114083",0.000843634576564873,0.00716526456168009,-0.00354118823685275,0.00716526456168009,0.906274077948039
"205938",-0.014410162129856,0.0126199155481837,0.0272268464869152,0.0126199155481837,0.253512699779991
"437827",0.0125383640479426,0.0142745575680297,0.00486853152641921,0.0142745575680297,0.379742164365286
"132214",-0.00201733217761378,0.0104681346273359,0.0130898113553542,0.0104681346273359,0.847184748136829
"345895",0.00459003161859141,0.00793856620135735,0.00488288689515555,0.00793856620135735,0.563133126013412
"546246",-0.001722851772098,0.00830965119273404,-0.00876549129019826,0.00830965119273404,0.835751038491174
"166019",-0.0086689078884472,0.00999948988700964,-0.000106071188174457,0.00999948988700964,0.385977618393376
"205526",-0.0160446451674323,0.0148174374172089,-0.012089934353471,0.0148174374172089,0.278887500011194
"486082",0.0121788176161861,0.00906998140567804,0.00805103113925508,0.00906998140567804,0.179349364291699
"58890",-0.00479613274037319,0.00707251118150938,-0.00017042871307196,0.00707251118150938,0.497684723076857
"476273",-0.00209343260176257,0.00864834990295583,-0.00858024194741264,0.00864834990295583,0.808732505080699
"37394",-0.0168164683401857,0.0122983738762488,0.0082186691910983,0.0122983738762488,0.171508320031464
"207948",-0.0072302963240651,0.00850420064270761,0.015737167828392,0.00850420064270761,0.395212271701477
"128091",-0.0105536806688848,0.00960486275561587,0.00600517260835293,0.00960486275561587,0.271861786246202
"472088",-0.000944325267647289,0.00710741941793177,0.00856100064412112,0.00710741941793177,0.894300371424499
"23374",-0.00406204589805233,0.00916666666666667,0.000721041972741347,0.00916666666666667,0.657670058070458
"263345",-0.000746537424015496,0.00711512473537885,-0.00272793061042086,0.00711512473537885,0.91643722156314
"367181",-0.000242245723414138,0.0075907211527659,0.0185254244224526,0.0075907211527659,0.974541112115876
"273055",0.000892960403425723,0.00906998140567803,0.000929862737875204,0.00906998140567803,0.921573158071933
"222959",-0.00671068676149582,0.00713283141908991,-0.0152414181417415,0.00713283141908991,0.346798812472803
"122547",0.000741003535631978,0.00880565482868965,0.00337557793298715,0.00880565482868965,0.932936477742826
"113642",-0.00359549102910362,0.00948683298050514,0.00785795840052446,0.00948683298050514,0.704689325292614
"245082",0.00863775704956913,0.00752900694868281,-0.00640481097680071,0.00752900694868281,0.251272614419074
"550106",-0.00203545926599187,0.00789352217376326,0.00623115288469184,0.00789352217376326,0.796511471920377
"567077",0.00705900397212672,0.00937473098609731,0.012036829899194,0.00937473098609731,0.451460712375087
"261618",-0.00146436925857427,0.01379263576124,-0.010929221207309,0.01379263576124,0.915447178410006
"416406",0.0118536106082278,0.01125,0.00419365427450492,0.01125,0.292041229925231
"149969",-0.0093069212971038,0.0071235927143097,0.00477677641010175,0.0071235927143097,0.191385087676913
"4316",0.00117434275519049,0.00897776859511139,0.000507283723907425,0.00897776859511139,0.895929062288056
"213188",-0.00437438974265903,0.00897776859511139,-0.00855254235894254,0.00897776859511139,0.626083386441292
"336003",0.0105114216610139,0.00720500355802733,-0.00170667320321502,0.00720500355802733,0.144591029638641
"165766",0.00128492957003921,0.00765764088492404,0.0104668066966214,0.00765764088492404,0.866742941341576
"431732",-0.010854018785205,0.0077301298784727,-0.00195970246515189,0.0077301298784727,0.160283549536945
"436957",0.00879440134517329,0.0126199155481837,-0.00693204535929756,0.0126199155481837,0.485886098059259
"506143",-0.0118252654577199,0.00986063602700875,0.000622605570779936,0.00986063602700875,0.230434783372714
"456541",-0.0122349570687252,0.00937473098609731,0.00332835674218476,0.00937473098609731,0.191858956436923
"197467",0.0124228183945722,0.00803418998036979,-0.000871074041062927,0.00803418998036979,0.122045640493185
"161865",0.00192910340705164,0.00728848072093987,-0.00410094380776786,0.00728848072093987,0.791257219439418
"92483",-0.0106849973525098,0.00819273716999796,0.00887777059416045,0.00819273716999796,0.192164171044679
"14683",-0.00464741359219889,0.00798542915094665,0.0166444732081899,0.00798542915094665,0.560575636734443
"403408",-0.00771732687665374,0.00793856620135735,0.000493992068634612,0.00793856620135735,0.330985345608748
"408173",-0.00296728302497029,0.0129725248544337,-0.0337064681652766,0.0129725248544337,0.819074137677921
"461929",-0.00168786937074393,0.0133613094479521,0.0215176737644971,0.0133613094479521,0.899474551838134
"138049",-9.07296856353465e-05,0.00769316466798259,-0.000403463414238817,0.00769316466798259,0.990590330455823
"459018",0.00458195654289818,0.00710741941793177,0.012886533279662,0.00710741941793177,0.51913955973282
"152706",-0.0103409942264386,0.01379263576124,-0.00159910908870111,0.01379263576124,0.453406791545104
"267271",0.0105665450787352,0.0104681346273359,-0.00780856974270041,0.0104681346273359,0.312782381152618
"533598",-0.000995221377537594,0.00711512473537885,0.0056422630685176,0.00711512473537885,0.888759497631243
"139221",0.00172443154229875,0.00780860065062497,-0.00886464321890199,0.00780860065062497,0.825218993871615
"514443",0.00705596894953156,0.00769316466798259,0.00284737603602293,0.00769316466798259,0.35905158203169
"194606",-0.00643900136263394,0.00872526130661585,-0.00773896405004789,0.00872526130661585,0.460531267435936
"504720",0.00203542008119313,0.0092681354540188,0.00953320031793016,0.0092681354540188,0.826171133214695
"405418",0.00170610149400413,0.0142745575680297,-0.0216040964568279,0.0142745575680297,0.904863042185114
"60389",-0.0225341117904574,0.0142745575680297,-0.01843989880552,0.0142745575680297,0.114423088094861
"285194",-0.0136120980416392,0.0126199155481837,-0.0234408442605782,0.0126199155481837,0.280756994549634
"474027",-0.00546537622505683,0.00789352217376326,0.0102228123990661,0.00789352217376326,0.488694002413372
"384032",0.0072462033222087,0.0104681346273359,0.0146511615523367,0.0104681346273359,0.488802109541409
"340521",-0.0105174426228038,0.0092681354540188,0.00956970085599657,0.0092681354540188,0.256460821502286
"62544",0.00292978095723958,0.00707142857142857,-0.00412582769041507,0.00707142857142857,0.678645290891533
"264770",0.00422354629865282,0.00728848072093987,0.00709354046402623,0.00728848072093987,0.562263719031409
"342008",0.0140144545885054,0.0126199155481837,-0.016040550575345,0.0126199155481837,0.266782318591951
"197605",-0.0206472303127205,0.0133613094479521,-0.000709617144644512,0.0133613094479521,0.122273736780411
"473188",0.0103957868014838,0.00710741941793177,0.00382945280008368,0.00710741941793177,0.143558560088644
"22199",0.00844976903096002,0.0122983738762488,0.000646638913771314,0.0122983738762488,0.492042445876393
"48908",-0.00185097736106937,0.00707684659947774,0.00295512575020929,0.00707684659947774,0.793665331299699
"450215",-0.0162438721081688,0.01379263576124,0.0172145336922285,0.01379263576124,0.238907987213848
"447199",0.00127710239056768,0.00843661487732108,0.0105158623625891,0.00843661487732108,0.879678991774971
"18088",0.0116620176267887,0.00864834990295583,-0.0151404439711515,0.00864834990295583,0.177508109026881
"301589",-0.00173319928339226,0.00752900694868281,-0.00125710483258221,0.00752900694868281,0.817934103368259
"214920",-0.0113097859069054,0.0161451198080727,0.00703995711566205,0.0161451198080727,0.483610098475204
"179837",-0.00314006296945236,0.0071235927143097,0.000879655610407392,0.0071235927143097,0.659359490761068
"125273",0.00278271880198728,0.00752900694868281,-0.00652188823903375,0.00752900694868281,0.711680765513316
"30218",0.00625441165671104,0.00769316466798259,0.00614638481029721,0.00769316466798259,0.416227837405047
"8752",-0.0109845885412052,0.00708010340017146,0.0122282210955266,0.00708010340017146,0.120788397307443
"80043",0.00997265082582134,0.00780860065062497,0.0054349476909168,0.00780860065062497,0.201553973793587
"133639",0.0118640276576729,0.0129725248544337,0.00170717167077594,0.0129725248544337,0.360427713164743
"53835",0.00652055115577275,0.00880565482868965,-0.0157508647995883,0.00880565482868965,0.458999157813607
"285603",-0.0125072472398601,0.00819273716999796,0.0134672707506093,0.00819273716999796,0.126853987408777
"351139",0.015756174335198,0.0148174374172089,0.00243156010255193,0.0148174374172089,0.287621659613673
"558400",-0.00737843623880015,0.00780860065062497,0.00314045122613666,0.00780860065062497,0.344704080500506
"537979",-0.0109458294762076,0.0077301298784727,-0.00222629205571421,0.0077301298784727,0.156776808592269
"47692",-0.00183710304618877,0.011034108608992,0.00858075609923523,0.011034108608992,0.867768905794095
"215871",-0.0191696548283091,0.01379263576124,-0.00271686920596011,0.01379263576124,0.16457531183562
"353605",-0.0134892922845659,0.00916666666666667,0.0800575222309827,0.00916666666666667,0.141139961311792
"350484",-0.0149268259403874,0.011034108608992,0.00911748014967742,0.011034108608992,0.176122897616636
"73079",-0.00810573429219996,0.0075,-0.00704966135809757,0.0075,0.27980185134896
"146067",-0.00950742750969493,0.00837181238221026,-0.016120606144732,0.00837181238221026,0.256104135485209
"438787",0.00286232123368588,0.00710046946804693,0.00263264392083345,0.00710046946804693,0.686862022108732
"98274",0.0115834440162171,0.00843661487732107,-0.00847361681308416,0.00843661487732107,0.169753386214576
"545476",-0.00179095395973099,0.0071235927143097,0.000480397329355499,0.0071235927143097,0.801495887396117
"31876",0.00217915947455405,0.00741994688181925,0.00609889906997194,0.00741994688181925,0.768995283017892
"579478",-0.0043177432171028,0.00843661487732107,-0.0100412010346878,0.00843661487732107,0.608800637267573
"282875",-0.00564429146631516,0.00741994688181925,0.00454829692787633,0.00741994688181925,0.446841277049009
"275006",0.0042638985365902,0.00765764088492404,0.0158666210275372,0.00765764088492404,0.577653010882615
"535997",0.0030494259930878,0.0108327807109271,0.0105584932535125,0.0108327807109271,0.778327053884107
"116395",-0.00234770484410767,0.012003748311973,-0.00402937121734669,0.012003748311973,0.844938149463572
"135178",-0.00152700415407097,0.00707431663712849,0.00581900003564068,0.00707431663712849,0.829103250184699
"48407",-0.00395157922148617,0.0154348726628258,-0.00387576360271485,0.0154348726628258,0.797938239505813
"65826",-0.0209185019487801,0.0129725248544337,0.000864532333803294,0.0129725248544337,0.106848057528196
"84501",-0.00286286879524305,0.0103024439273986,-0.0104693888780275,0.0103024439273986,0.781102563938096
"378392",0.00501548655910823,0.00707142857142857,-0.0031221755667272,0.00707142857142857,0.478162695778373
"353869",0.00345929768933177,0.00709426834277486,-0.0130033100719655,0.00709426834277486,0.625819969230548
"9094",0.000212966438424248,0.00707251118150938,0.00885781527086594,0.00707251118150938,0.975977845279876
"490563",-0.0115624376682743,0.00769316466798259,-0.00355440920239295,0.00769316466798259,0.132852077796349
"232682",-0.000622880798098338,0.0108327807109271,0.0210099011168768,0.0108327807109271,0.954147207064535
"93280",4.1664435432857e-05,0.0103024439273986,0.00583516795437661,0.0103024439273986,0.996773258909735
"183104",0.00142159140177156,0.00723572865928299,0.00741351785880475,0.00723572865928299,0.844243632019159
"349328",-0.000491948710120002,0.00723572865928299,-0.00428909264136841,0.00723572865928299,0.945794527796952
"478493",0.0173507087846236,0.0106445459452953,0.0190290503543613,0.0106445459452953,0.103099533438344
"47232",0.00247157019178591,0.00711512473537885,0.00208532286113488,0.00711512473537885,0.728314496622865
"372331",0.00463123234841733,0.00707251118150938,0.00122876574878678,0.00707251118150938,0.512582689286659
"301342",0.011447259342539,0.00999948988700964,0.0154925625340726,0.00999948988700964,0.252298507582708
"473109",-0.00142180709346726,0.00708409004722802,-0.00600246033420694,0.00708409004722802,0.840929823779618
"428689",-0.00329047953025601,0.00780860065062497,0.00631968059171931,0.00780860065062497,0.673469076404986
"151850",-0.00385655578697457,0.00819273716999796,0.01301040985489,0.00819273716999796,0.63783455024707
"334375",0.00587349280726919,0.0133613094479521,-0.00157278958417236,0.0133613094479521,0.660234367330064
"562875",0.00542793446177642,0.00708881023281178,0.00468462516474584,0.00708881023281178,0.44385210130288
"520865",0.0172346550724821,0.0142745575680297,-0.0248031885330642,0.0142745575680297,0.227290155484602
"188412",0.0139305041634737,0.0092681354540188,-0.00721198925711757,0.0092681354540188,0.132825228117119
"559795",0.0075807529564377,0.00819273716999796,0.00629912529402091,0.00819273716999796,0.354809037543844
"515576",0.0113319814160228,0.00723572865928299,-0.00989818038870808,0.00723572865928299,0.11732175442956
"499394",0.00761464599940785,0.00937473098609731,0.00693107785883243,0.00937473098609731,0.416646924306616
"505263",-0.000874480207179198,0.00707106781186548,-0.00151005479623085,0.00707106781186548,0.90157642573401
"402761",0.0110612472961674,0.0129725248544337,-0.0119683606666786,0.0129725248544337,0.393843848675858
"343768",0.00522596913859439,0.00765764088492404,0.0048138617492446,0.00765764088492404,0.494953448511296
"214904",-0.00609754421755311,0.00715365724857399,0.00236745113375428,0.00715365724857399,0.394010208960582
"77992",0.00516842088207135,0.00837181238221026,-0.00909398194444019,0.00837181238221026,0.536997394787462
"37355",-0.00823590655159286,0.0114821685105471,-0.00979520933556413,0.0114821685105471,0.473202595944261
"222440",-0.0095650252925727,0.0097292892319458,0.00925441124278309,0.0097292892319458,0.325550078339484
"220200",0.00754706855738031,0.0075907211527659,0.00199324328870497,0.0075907211527659,0.320101552747806
"337059",-0.000954738804639048,0.00762350865746701,-0.00935456039163955,0.00762350865746701,0.900336606138286
"174875",0.0101627473844631,0.00937473098609731,0.00843115724487201,0.00937473098609731,0.27833930749749
"484513",0.00774156278047318,0.0097292892319458,0.00686206929130792,0.0097292892319458,0.426208378544126
"524741",-0.00781224963701665,0.00785022331123245,-0.00156609277141095,0.00785022331123245,0.31965712672839
"241265",-0.0110863260955296,0.00916666666666667,-0.00171360318689713,0.00916666666666667,0.226502530123277
"560407",-0.000272136435368114,0.00725240667622842,0.00454595591408946,0.00725240667622842,0.970067520214516
"59386",-0.00298869908984059,0.0129725248544337,0.00653386011057471,0.0129725248544337,0.817791181399961
"487913",0.00213641140714095,0.00711512473537885,-0.00506148563719718,0.00711512473537885,0.763976263182239
"15078",-0.000293017571398897,0.00710046946804693,-0.00490327578779542,0.00710046946804693,0.967082760386784
"460295",0.00535152544896569,0.00752900694868281,-0.0123659251391959,0.00752900694868281,0.477215810687641
"377875",-0.000138792919862281,0.00850420064270761,0.00648423887715377,0.00850420064270761,0.986978692457853
"132799",-0.00270253512995857,0.00762350865746701,-0.00660864694366719,0.00762350865746701,0.722964075188067
"549851",0.00177623321084535,0.00765764088492404,0.00754536267379989,0.00765764088492404,0.816572446152261
"214090",0.00343982629668317,0.00717768303325105,-0.00396825348831125,0.00717768303325105,0.631768547170048
"67592",0.000607418253038291,0.012003748311973,0.0192634123013122,0.012003748311973,0.95964236499468
"381938",0.00161779830745867,0.00765764088492404,0.00798477283217762,0.00765764088492404,0.832679798988136
"419861",0.00571064246820474,0.00765764088492404,-0.00559912469073908,0.00765764088492404,0.455821859238058
"505986",-0.00133481523069898,0.0114821685105471,0.0139264725915009,0.0114821685105471,0.907453504038572
"47105",-0.00734771457746152,0.007472176943733,0.00605733444634978,0.007472176943733,0.325438542655902
"18118",0.00435972035721879,0.00850420064270761,-0.00858937354670312,0.00850420064270761,0.608192724110603
"106091",-0.0126353269609401,0.0122983738762488,0.00524537432356155,0.0122983738762488,0.30423300724269
"360871",-0.00481717842450859,0.00707251118150938,0.0117463899522779,0.00707251118150938,0.495800070929167
"237414",-0.0149864763266612,0.0154348726628258,-0.0158932717361654,0.0154348726628258,0.331573606413545
"336709",0.00180816499739321,0.00713283141908991,-0.000717804036960946,0.00713283141908991,0.799882702553087
"580461",0.000209644294020934,0.0122983738762488,-0.00947373668451316,0.0122983738762488,0.986399515381262
"29251",-0.00413946792028865,0.00960486275561587,-0.000369803535377309,0.00960486275561587,0.666485625293834
"416448",0.0113119755695475,0.00752900694868281,0.00338954521413408,0.00752900694868281,0.132980277650682
"22011",-0.00817116840032357,0.00776858965460751,-0.00651669999747122,0.00776858965460751,0.292881525164418
"111639",0.00382574884909565,0.00819273716999796,0.00286263437802143,0.00819273716999796,0.640522531939108
"398088",-0.00785204333155076,0.0071235927143097,0.00949333178703426,0.0071235927143097,0.270349140337145
"339867",-0.00340922993076465,0.00819273716999796,0.00209693905375393,0.00819273716999796,0.677316109986143
"542567",-2.83150814308868e-05,0.00726998450614483,-0.0121451274327343,0.00726998450614483,0.99689241302037
"583956",0.0213435910038462,0.0142745575680297,0.0108693495295549,0.0142745575680297,0.134857272469949
"488635",-0.00539277034355691,0.00765764088492404,0.00166062887948275,0.00765764088492404,0.481287119688568
"359169",-0.000884108776186247,0.00708010340017146,-0.00335360959631626,0.00708010340017146,0.900624650286741
"235169",0.0114244267669387,0.00872526130661585,-0.00155005431771575,0.00872526130661585,0.190415592026697
"475774",0.0135147926070233,0.00837181238221026,-0.0118218968484837,0.00837181238221026,0.10645781554502
"362881",-0.00379062292658368,0.00708010340017146,-0.011430096959307,0.00708010340017146,0.592379581854555
"463566",0.0104271341078744,0.0161451198080727,0.00487748599149071,0.0161451198080727,0.518384186421724
"78977",-0.0020930855536795,0.00999948988700964,0.0184393190408905,0.00999948988700964,0.834199038549115
"522165",0.00807075052250287,0.00710741941793177,0.0136488439462024,0.00710741941793177,0.256149634275189
"51270",0.00249963145290826,0.007472176943733,-0.00633689261047108,0.007472176943733,0.737983281665819
"197198",0.00532866473915742,0.00725240667622842,-0.00828770715389517,0.00725240667622842,0.462495212328856
"363777",-0.00635346428304576,0.00710741941793177,0.000338514816254896,0.00710741941793177,0.371364702328359
"370129",-0.00461452667524596,0.00960486275561587,-0.000669284120125919,0.00960486275561587,0.630917043440698
"551289",-0.0054154878492824,0.007472176943733,0.00998231359461208,0.007472176943733,0.468603147707345
"185111",-0.00600196877858456,0.0108327807109271,-0.00345464272625797,0.0108327807109271,0.579540418420748
"375267",0.0110576833655993,0.0133613094479521,-0.0169424638059409,0.0133613094479521,0.40790284878584
"554541",-0.00920729839003684,0.0097292892319458,-0.000791521507110642,0.0097292892319458,0.343970857353822
"416548",0.0053564521245368,0.00708409004722802,0.00784534757544403,0.00708409004722802,0.449574716522725
"5060",-0.00930182206619528,0.00715365724857399,-0.0128289262086929,0.00715365724857399,0.193501925423119
"195860",0.00958217635360733,0.007472176943733,-0.00507256421891306,0.007472176943733,0.199709091096415
"69723",-0.00189998445440387,0.00785022331123245,-0.00395536136132575,0.00785022331123245,0.808757420287965
"440468",0.00843882858593723,0.00857472340488996,0.00670477504306016,0.00857472340488996,0.325040931749634
"78066",-0.00677677890349434,0.00916666666666667,0.00145355378297923,0.00916666666666667,0.459733973192407
"226965",-0.00482782793512094,0.0122983738762488,0.00980631161781969,0.0122983738762488,0.694645792185094
"265306",0.00113594934860771,0.00798542915094665,0.00804924864617178,0.00798542915094665,0.886880357827767
"386067",-0.0103933370982804,0.0101465107634235,0.000925849884771177,0.0101465107634235,0.30568121364812
"323449",0.00851910825380258,0.00769316466798259,0.00846509610818942,0.00769316466798259,0.26813800784764
"532046",-0.00649102796506421,0.00708010340017146,-0.00555435384766706,0.00708010340017146,0.359248254504122
"193420",0.0164747756366125,0.0148174374172089,-0.0170737772153519,0.0148174374172089,0.266202422044311
"8779",0.00090654656309273,0.00960486275561587,-0.00299594341620403,0.00960486275561587,0.924804026239118
"411853",0.00296352371253862,0.00765764088492404,0.0183297603352173,0.00765764088492404,0.69875459440726
"124066",-0.00408560949249333,0.00708010340017146,0.0040078437757337,0.00708010340017146,0.56390226135235
"24093",0.00802712439098864,0.00707106781186548,0.0127634721082412,0.00707106781186548,0.256288673470288
"239574",0.00501317506084437,0.0122983738762488,-0.0110046846850783,0.0122983738762488,0.683545997612348
"384236",-0.0086961133858526,0.007219933050367,0.00435463299122759,0.007219933050367,0.22841221744438
"265341",0.0160885230700296,0.012003748311973,0.0163280126647123,0.012003748311973,0.180150560286038
"532081",-0.00292996800588085,0.00744550336525281,-0.00078495591046345,0.00744550336525281,0.693934114148268
"189142",0.00270505536921576,0.0148174374172089,-0.0102120584555934,0.0148174374172089,0.855144119801889
"519315",0.0150009581642492,0.00916666666666667,0.00569544359128158,0.00916666666666667,0.101741643483002
"67851",-0.00277263558741871,0.0129725248544337,0.000544305226589415,0.0129725248544337,0.830756542148253
"403237",-0.00506828197571143,0.011034108608992,0.0117825383866873,0.011034108608992,0.645998192204988
"477640",-0.00613095766291503,0.00948683298050514,0.00131741960575882,0.00948683298050514,0.51811119410885
"509315",-0.012316049577181,0.0106445459452953,-0.00934593090443714,0.0106445459452953,0.247260465219877
"443072",0.00631452924758017,0.01379263576124,-0.00834221171666869,0.01379263576124,0.647082560526134
"547863",-0.00507416760569184,0.00713283141908991,0.00799915081731797,0.00713283141908991,0.476847574018414
"504155",-0.000987579357444445,0.0097292892319458,0.00413298254363108,0.0097292892319458,0.919148947853637
"138068",-0.00147339169227,0.00916666666666667,0.00312349434924055,0.00916666666666667,0.872303193680815
"489580",0.00111467555949981,0.00776858965460751,0.00730608396912759,0.00776858965460751,0.885907210517185
"75498",-0.00550303486835856,0.00769316466798259,0.00606979014570976,0.00769316466798259,0.474414519531327
"115246",-0.00800454002048156,0.00803418998036979,-0.00925912769669058,0.00803418998036979,0.319099776169706
"406671",0.00187680156637071,0.00708409004722802,-0.00809585057860781,0.00708409004722802,0.791061909283447
"103925",0.00531807463655627,0.00720500355802733,0.00247937812661676,0.00720500355802733,0.46044849633002
"12376",-0.00152289202148315,0.00769316466798259,0.00241804870040623,0.00769316466798259,0.843081125049804
"282763",-0.00677436928502716,0.0122983738762488,0.000948342223336787,0.0122983738762488,0.581747094884756
"468864",0.00844616081325682,0.00765764088492404,0.00030229703501875,0.00765764088492404,0.270039476171766
"371886",-0.00498651460121084,0.00715365724857399,0.00281215570433798,0.00715365724857399,0.485766445769454
"120973",-0.00639454591581044,0.0108327807109271,0.00493598707472064,0.0108327807109271,0.554992295292733
"371896",0.00274919959134459,0.00710741941793177,1.21428916951406e-05,0.00710741941793177,0.698899093714211
"420660",0.00295390725895681,0.00798542915094665,-0.00135349940986539,0.00798542915094665,0.711447948850171
